,10402,10749,10751,10752,12,14,16,18,27,28,35,36,37,53,80,878,9648,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,Luc Besson,"[u'Scarlett Johansson', u'Morgan Freeman', u'Choi Min-sik']",240832,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",11.199049,/rwn876MeqienhOVSSjtUPnwxn0Z.jpg,2014-07-14,Lucy,False,6.3,4493
61,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,False,Lana Wachowski,"[u'Mila Kunis', u'Channing Tatum', u'Sean Bean']",76757,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",11.111301,/aMEsvTUklw0uZ3gk3Q6lAj6302a.jpg,2015-02-04,Jupiter Ascending,False,5.2,2206
62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Joss Whedon,"[u'Robert Downey Jr.', u'Chris Evans', u'Mark Ruffalo']",24428,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",11.057617,/cezWGskPY5x7GaglTTRN4Fugfb8.jpg,2012-04-25,The Avengers,False,7.4,9868
63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Joss Whedon,"[u'Robert Downey Jr.', u'Chris Hemsworth', u'Mark Ruffalo']",99861,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",10.978042,/t90Y3G8UGQp0f0DrP60wRu9gfrH.jpg,2015-04-22,Avengers: Age of Ultron,False,7.3,5104
64,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,James Cameron,"[u'Kate Winslet', u'Leonardo DiCaprio', u'Frances Fisher']",597,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",10.964822,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,1997-11-18,Titanic,False,7.4,5673
65,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Alan Taylor,"[u'Chris Hemsworth', u'Natalie Portman', u'Tom Hiddleston']",76338,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",10.718364,/bnX5PqAdQZRXSw3aX3DutDcdso5.jpg,2013-10-29,Thor: The Dark World,False,6.8,3594
66,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,Alan Taylor,"[u'Vin Diesel', u'Dwayne Johnson', u'Michelle Rodriguez']",385128,,10.640709,/t6DQTnESvpC4VceMketWea299TF.jpg,2019-04-18,Fast & Furious 9,False,0.0,1
67,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,False,Christopher Nolan,"[u'Christian Bale', u'Michael Caine', u'Gary Oldman']",49026,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",10.459609,/dEYnvnUfXrqvqeRSqvIEtmzhoA8.jpg,2012-07-16,The Dark Knight Rises,False,7.5,7660
68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,Frank Darabont,"[u'Tim Robbins', u'Morgan Freeman', u'Bob Gunton']",278,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",10.375191,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg,1994-09-23,The Shawshank Redemption,False,8.4,6888
69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,False,Ridley Scott,"[u'Matt Damon', u'Jessica Chastain', u'Kristen Wiig']",286217,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",10.361353,/5aGhaIHYuQbqlHWvWYqMCnj40y2.jpg,2015-09-30,The Martian,False,7.6,5522
70,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,Antoine Fuqua,"[u'Denzel Washington', u'Chris Pratt', u'Ethan Hawke']",333484,Seven gun men in the old west gradually come together to help a poor village against savage thieves.,10.353504,/cparcxTFuHdlSOP3MJOpN7Ec9NB.jpg,2016-09-14,The Magnificent Seven,False,5.6,1716
71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,Dan Gilroy,"[u'Jake Gyllenhaal', u'Rene Russo', u'Riz Ahmed']",242582,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",10.322906,/8oPY6ULFOTbAEskySNhgsUIN4fW.jpg,2014-10-23,Nightcrawler,False,7.6,2627
72,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,False,Alejandro González Iñárritu,"[u'Leonardo DiCaprio', u'Tom Hardy', u'Will Poulter']",281957,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",10.298185,/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg,2015-12-25,The Revenant,False,7.3,5014
73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,Ron Howard,"[u'Tom Hanks', u'Felicity Jones', u'Omar Sy']",207932,"After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",10.264654,/oFOG2yIRcluKfTtYbzz71Vj9bgz.jpg,2016-10-13,Inferno,False,5.6,1532
74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,James Foley,"[u'Dakota Johnson', u'Jamie Dornan', u'Eric Johnson']",341174,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",10.263569,/aybgjbFbn6yUbsgUMnUbwc2jcWd.jpg,2017-02-08,Fifty Shades Darker,False,5.9,1400
75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,John Hamburg,"[u'James Franco', u'Bryan Cranston', u'Zoey Deutch']",356305,"Ned, an overprotective dad, visits his daughter at Stanford where he meets his biggest nightmare: her well-meaning but socially awkward Silicon Valley billionaire boyfriend, Laird. A rivalry develops and Ned's panic level goes through the roof when he finds himself lost in this glamorous high-tech world and learns Laird is about to pop the question.",10.249559,/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,2016-12-22,Why Him?,False,6.4,503
76,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,False,Christopher Nolan,"[u'Christian Bale', u'Michael Caine', u'Heath Ledger']",155,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",10.193202,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,2008-07-16,The Dark Knight,False,8.1,9723
77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,Oliver Stone,"[u'Joseph Gordon-Levitt', u'Shailene Woodley', u'Melissa Leo']",302401,CIA employee Edward Snowden leaks thousands of classified documents to the press.,10.135947,/mWOotrG1MMKP9iCy2uPepbu27jk.jpg,2016-09-15,Snowden,False,7.0,822
78,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,Kelly Asbury,"[u'Julia Roberts', u'Ariel Winter', u'Ellie Kemper']",137116,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",10.071235,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,2017-03-30,Smurfs: The Lost Village,False,6.6,33
79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Peyton Reed,"[u'Paul Rudd', u'Michael Douglas', u'Evangeline Lilly']",102899,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",10.01944,/D6e8RJf2qUstnfkTslTXNTUAlT.jpg,2015-07-14,Ant-Man,False,7.0,4500
80,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,False,Bryan Singer,"[u'Hugh Jackman', u'James McAvoy', u'Michael Fassbender']",127585,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,10.002924,/qKkFk9HELmABpcPoc1HHZGIxQ5a.jpg,2014-05-15,X-Men: Days of Future Past,False,7.5,4814
81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,Lilly Wachowski,"[u'Keanu Reeves', u'Laurence Fishburne', u'Carrie-Anne Moss']",603,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",9.964724,/lZpWprJqbIFpEV5uoHfoK0KCnTW.jpg,1999-03-30,The Matrix,False,7.8,7245
82,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,Mike Mitchell,"[u'Anna Kendrick', u'Justin Timberlake', u'Zooey Deschanel']",136799,"Lovable and friendly, the trolls love to play around. But one day, a mysterious giant shows up to end the party. Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, must embark on an adventure that takes them far beyond the only world they’ve ever known.",9.856179,/zKu5MNy9QW1a5ZHgv7iAp3kRZpE.jpg,2016-10-13,Trolls,False,6.6,688
83,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Chris Columbus,"[u'Daniel Radcliffe', u'Rupert Grint', u'Emma Watson']",671,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",9.850313,/dCtFvscYcXQKTNvyyaQr2g2UacJ.jpg,2001-11-16,Harry Potter and the Philosopher's Stone,False,7.3,5215
84,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Peter Jackson,"[u'Elijah Wood', u'Ian McKellen', u'Viggo Mortensen']",122,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",9.845852,/50LoR9gJhbWZ5PpoHgi8MNTYgzd.jpg,2003-12-01,The Lord of the Rings: The Return of the King,False,8.0,6570
85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,Quentin Tarantino,"[u'John Travolta', u'Samuel L. Jackson', u'Uma Thurman']",680,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",9.804505,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,1994-10-13,Pulp Fiction,False,8.2,6499
86,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Kenneth Branagh,"[u'Chris Hemsworth', u'Natalie Portman', u'Tom Hiddleston']",10195,"Against his father Odin's will, The Mighty Thor -a powerful but arrogant warrior god -recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",9.774047,/bIuOWTtyFPjsFDevqvF3QrD1aun.jpg,2011-04-21,Thor,False,6.5,5158
87,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,Chris Wedge,"[u'Ray Romano', u'John Leguizamo', u'Denis Leary']",425,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",9.69972,/zpaQwR0YViPd83bx1e559QyZ35i.jpg,2002-03-10,Ice Age,False,7.0,2747
88,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,Antoine Fuqua,"[u'Denzel Washington', u'Marton Csokas', u'Chlo\xeb Grace Moretz']",156022,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",9.681326,/2eQfjqlvPAxd9aLDs8DvsKLnfed.jpg,2014-09-24,The Equalizer,False,7.1,2492
89,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,Tate Taylor,"[u'Emily Blunt', u'Haley Bennett', u'Rebecca Ferguson']",346685,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",9.663727,/n8WNMt7stqHUZEE7bEtzK4FwrWe.jpg,2016-10-05,The Girl on the Train,False,6.1,1184
90,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,False,Matt Reeves,"[u'Andy Serkis', u'Jason Clarke', u'Toby Kebbell']",119450,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",9.651547,/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg,2014-06-26,Dawn of the Planet of the Apes,False,7.4,3123
91,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,False,Christopher Nolan,"[u'Leonardo DiCaprio', u'Joseph Gordon-Levitt', u'Ellen Page']",27205,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",9.571452,/qmDpIHrmpJINaRKAfWQfftjCdyi.jpg,2010-07-14,Inception,False,8.0,11276
92,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,False,Ridley Scott,"[u'Sigourney Weaver', u'Tom Skerritt', u'Veronica Cartwright']",348,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",9.542336,/2h00HrZs89SL3tXB4nbkiM7BKHs.jpg,1979-05-25,Alien,False,7.8,3427
93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,David Fincher,"[u'Edward Norton', u'Brad Pitt', u'Meat Loaf']",550,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",9.529151,/adw6Lq9FiC9zjYEpOqfq03ituwp.jpg,1999-10-15,Fight Club,False,8.2,7298
94,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Gore Verbinski,"[u'Johnny Depp', u'Orlando Bloom', u'Keira Knightley']",285,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",9.514418,/bXb00CkHqx7TPchTGG131sWV59y.jpg,2007-05-19,Pirates of the Caribbean: At World's End,False,6.8,3207
