10402,10749,10751,10752,10770,12,14,16,18,27,28,35,36,37,53,80,878,9648,99,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,False,Daniel Alfredson,"[u'Michael Nyqvist', u'Noomi Rapace', u'Lena Endre']",24253,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",4.230975,/qHRpU2d9NWB0WDulwgFwg6a9JRK.jpg,2009-09-18,The Girl Who Played with Fire,False,6.9,470
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,False,Tim Burton,"[u'Johnny Depp', u'Ian McDiarmid', u'Christina Ricci']",2668,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,4.215539,/yaX0WQstEi2akQXffoJUxyOsZkj.jpg,1999-11-18,Sleepy Hollow,False,6.8,1299
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,Jake Schreier,"[u'Nat Wolff', u'Cara Delevingne', u'Halston Sage']",286565,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",4.139526,/mIYVDgnzx6Y0f1bSx50cPiBTc2t.jpg,2015-06-18,Paper Towns,False,6.2,1448
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,False,Steven Spielberg,"[u'Jamie Bell', u'Andy Serkis', u'Daniel Craig']",17578,"Intrepid young reporter, Tintin and his loyal dog, Snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson &amp; Thomson, travel half the world, one step ahead of their enemies as Tintin endeavors to find The Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",4.096902,/3XOaHJARdZIXcd7sgJV24Txp3gf.jpg,2011-10-25,The Adventures of Tintin,False,6.7,1702
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,Lars von Trier,"[u'Charlotte Gainsbourg', u'Stellan Skarsg\xe5rd', u'Shia LaBeouf']",249397,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,4.088698,/2FBFiDhx3tGe8PG4A5iuCbeIJ4s.jpg,2013-12-25,Nymphomaniac: Vol. II,False,6.6,598
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,James Wan,"[u'Cary Elwes', u'Danny Glover', u'Monica Potter']",176,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",4.072729,/dHYvIgsax8ZFgkz1OslE4V6Pnf5.jpg,2004-10-01,Saw,False,7.2,1537
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,Chan-wook Park,"[u'Choi Min-sik', u'Yoo Ji-tae', u'Kang Hye-jung']",670,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",4.060126,/rIZX6X0MIHYEebk6W4LABT9VP2c.jpg,2003-01-01,Oldboy,False,7.9,1473
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,Paul McGuigan,"[u'Josh Hartnett', u'Bruce Willis', u'Lucy Liu']",186,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",4.053208,/jtKq0EtothAzWlnRBBWGCA8uFuu.jpg,2006-02-24,Lucky Number Slevin,False,7.4,1052
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,Kevin Reynolds,"[u'Tom Felton', u'Cliff Curtis', u'Joseph Fiennes']",335778,"Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",4.02886,/cr8lQd94bxlhyDfimweUMnLZoxf.jpg,2016-02-19,Risen,False,5.5,246
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,David Fincher,"[u'Daniel Craig', u'Rooney Mara', u'Christopher Plummer']",65754,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",4.027717,/voxRWFTtagLiqnJQs9tWQLB0MN.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.1,2023
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,False,Tommy Lee Wallace,"[u'Harry Anderson', u'Dennis Christopher', u'Richard Masur']",2670,"A series of murders prompts Mike Hanlon to suspect that the supernatural menace that he and a group of friends battled as children has returned. He begins to call his friends to remind them of the oath they swore: if It returned again, they would come back to Derry to do battle again.",4.003525,/paW0Tc8qNsddCuMJ9M1WnNgOvy1.jpg,1990-11-18,Stephen King's It,False,6.5,476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,False,Vincenzo Natali,"[u'Nicole de Boer', u'Nicky Guadagni', u'David Hewlett']",431,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,3.958641,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,1997-09-09,Cube,False,6.9,767
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,False,Robert Zemeckis,"[u'Jodie Foster', u'Matthew McConaughey', u'James Woods']",686,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality.",3.926317,/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg,1997-07-11,Contact,False,7.1,1028
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,False,Matthijs van Heijningen Jr.,"[u'Mary Elizabeth Winstead', u'Joel Edgerton', u'Ulrich Thomsen']",60935,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",3.908062,/a2Cme25fHcSdIQ2wW6aWmE4owUI.jpg,2011-10-12,The Thing,False,6.0,682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,Alfred Hitchcock,"[u'James Stewart', u'Grace Kelly', u'Wendell Corey']",567,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",3.89965,/fjIVHiAaBUEtBbHgRLoTgeY8Ter.jpg,1954-08-01,Rear Window,False,8.0,1102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,False,Duncan Jones,"[u'Jake Gyllenhaal', u'Michelle Monaghan', u'Vera Farmiga']",45612,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",3.890669,/cpl7R5d3qwWvykRRSxdhQ0htstU.jpg,2011-03-30,Source Code,False,7.1,2133
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,False,Wally Pfister,"[u'Johnny Depp', u'Paul Bettany', u'Rebecca Hall']",157353,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",3.841028,/4eESVBvr7KEvPGUZVL5LDWsANda.jpg,2014-04-16,Transcendence,False,5.9,1861
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,False,Afonso Poyart,"[u'Anthony Hopkins', u'Jeffrey Dean Morgan', u'Abbie Cornish']",339527,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer. After having lived in isolation for two years, since the death of his daughter, Clancy is asked by his friend Joe, an FBI special agent to help him solve several murders committed by a serial killer.",3.825663,/4MkNIKVZxYkga4208RXdRZ76zjf.jpg,2015-09-03,Solace,False,6.1,594
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,Taylor Hackford,"[u'Kathy Bates', u'Jennifer Jason Leigh', u'Judy Parfitt']",11929,"Selena is a big-shot reporter in the city who has long distanced herself from her roots in a small town in Maine. She finds herself compelled to return, however, after her mother is accused of murdering the wealthy woman for whom she worked as a maid. Selena has a very bad relationship with her mother, and their visit is incredibly tense, particularly since she strongly suspects that her mother is guilty. As the days go by, however, Selena's investigative skills lead her to some surprising revelations about her own past and her mother's motivations. While Dolores may be a hard woman, she did not become so overnight. As she learns more about what has contributed to the make-up of her mother's armor, her own dissipates",3.811845,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,1995-03-24,Dolores Claiborne,False,7.0,142
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,False,Guillermo del Toro,"[u'Mia Wasikowska', u'Jessica Chastain', u'Tom Hiddleston']",201085,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",3.794227,/pCj8zem1NDAODdtvha9WFEB6iWR.jpg,2015-10-13,Crimson Peak,False,6.4,1070
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,False,Antoine Fuqua,"[u'Mark Wahlberg', u'Michael Pe\xf1a', u'Danny Glover']",7485,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.",3.793832,/wCZv0lNx58sfuLT698RYYJVEeTr.jpg,2007-03-22,Shooter,False,6.9,1179
0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,False,Harald Zwart,"[u'Lily Collins', u'Jamie Campbell Bower', u'Kevin Zegers']",123553,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",3.782572,/6tUdKoNdBsu321nMpvQsj81DA8e.jpg,2013-08-21,The Mortal Instruments: City of Bones,False,6.1,1239
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False,David Fincher,"[u'Michael Douglas', u'Sean Penn', u'Deborah Kara Unger']",2649,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",3.777905,/reLfX4fIasqLXCdgZ7vnnYWYhe3.jpg,1997-09-12,The Game,False,7.4,1169
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,Joel Coen,"[u'Josh Brolin', u'George Clooney', u'Alden Ehrenreich']",270487,"Tells the comedic tale of Eddie Mannix, a fixer who worked for the Hollywood studios in the 1950s. The story finds him at work when a star mysteriously disappears in the middle of filming.",3.770617,/rzMYZYphL9qrbBClQq1Jc0zPMmY.jpg,2016-02-05,"Hail, Caesar!",False,5.7,981
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,Niels Arden Oplev,"[u'Michael Nyqvist', u'Noomi Rapace', u'Lena Endre']",15472,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",3.766244,/9pRod9YBfBwC0tPfMijhYSdSlwU.jpg,2009-02-27,The Girl with the Dragon Tattoo,False,7.4,840
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,David Fincher,"[u'Jake Gyllenhaal', u'Robert Downey Jr.', u'Mark Ruffalo']",1949,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.",3.758121,/kIW7N2bKV42OWk1kkMeq5ewZQVh.jpg,2007-03-02,Zodiac,False,7.2,1457
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,Clint Eastwood,"[u'Sean Penn', u'Tim Robbins', u'Kevin Bacon']",322,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",3.758025,/qeHasONCKH5sR9HcTWquXI5ZN5y.jpg,2003-10-07,Mystic River,False,7.5,1037
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False,Marc Forster,"[u'Ewan McGregor', u'Ryan Gosling', u'Naomi Watts']",8066,"Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him.",3.719477,/gseatc9N1a4zsaHC4cda7txOiAZ.jpg,2005-09-24,Stay,False,6.5,263
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,False,Jaume Collet-Serra,"[u'Liam Neeson', u'Diane Kruger', u'January Jones']",48138,"An American biologist attending a conference in Berlin awakens from a coma after a car accident, only to discover that someone has taken his identity and that no one, not even his wife, believes him. With the help of an illegal immigrant and a former Stazi agent, he sets out to prove who he is and find out why people are trying to kill him.",3.675152,/4QAPgl63sRyCptq1Wd25lNsptbU.jpg,2011-02-16,Unknown,False,6.4,1013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,False,Oriol Paulo,"[u'Mario Casas', u'Jos\xe9 Coronado', u'B\xe1rbara Lennie']",411088,"""The Invisible Guest” turns on a young businessman who wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time.",3.66138,/37JVTDpJeLA5MYEeWhSd3nzy6Nq.jpg,2017-01-06,The Invisible Guest,False,7.6,51
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,Hans Petter Moland,"[u'Nikolaj Lie Kaas', u'Fares Fares', u'S\xf8ren Pilmark']",348668,"An old note is found in a bottle in Jutland which has travelled across the ocean for a long time. The note is hard to decipher, but when the Danish investigators from Section Q receive it, the odd personalities within the section find a new angle on it and try to unveil yet another old and diabolic case even though the lead is cold.",3.645084,/y6VRJI7zTQj5miEsxi2P7oakbjL.jpg,2016-03-03,A Conspiracy of Faith,False,6.9,77
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,False,Cameron Crowe,"[u'Tom Cruise', u'Pen\xe9lope Cruz', u'Cameron Diaz']",1903,"David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",3.643432,/ujMy9P4VczTW9YSpAM31uqdOMpz.jpg,2001-12-10,Vanilla Sky,False,6.5,871
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,Daniel Myrick,"[u'Michael C. Williams', u'Heather Donahue', u'Joshua Leonard']",2667,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",3.637338,/ip2IqmvCqFzvPe8RAHpT1My6XM9.jpg,1999-07-14,The Blair Witch Project,False,6.3,765
